num,id,length,brood,date,code,perim,perim2,perim3
1,9CK10,1.13,1,2024-11-28,0,3.411,3.475,3.443
2,9CK10,1.17,1,2024-11-28,0,3.371,3.434,3.402
3,9CK10,1.13,1,2024-11-28,0,3.346,3.409,3.378
4,9CK10,1.16,1,2024-11-28,0,3.407,3.471,3.439
5,9CK10,0.97,1,2024-11-28,0,3.547,3.614,3.58
6,9CK10,1.1,1,2024-11-28,0,3.265,3.327,3.296
7,9CK10,1.13,1,2024-11-28,0,3.482,3.548,3.514
8,9CK10,1.11,1,2024-11-28,0,3.695,3.765,3.73
9,9CK10,1.12,1,2024-11-28,0,3.674,3.744,3.709
10,9CK10,1.04,1,2024-11-28,0,3.655,3.724,3.689
11,9CK10,1.15,1,2024-11-28,0,3.463,3.529,3.496
12,9CK10,1.07,1,2024-11-28,0,3.46,3.526,3.493
13,9CK10,1.13,1,2024-11-28,0,3.508,3.574,3.541
14,9CK10,1.04,1,2024-11-28,0,3.241,3.302,3.271
15,9CK10,1.15,1,2024-11-28,0,3.436,3.501,3.468
16,9CK10,1.12,1,2024-11-28,0,3.549,3.616,3.582
17,9CK10,1.11,1,2024-11-28,0,3.18,3.241,3.21
18,9CK10,1.12,1,2024-11-28,0,3.316,3.378,3.347
19,9CK10,1.12,1,2024-11-28,0,3.326,3.389,3.357
20,9CK10,1.12,1,2024-11-28,0,3.279,3.341,3.31
21,9CK10,1.11,1,2024-11-28,0,3.354,3.418,3.386
22,9CK10,1.04,1,2024-11-28,0,3.51,3.576,3.543
23,9CK10,1.14,1,2024-11-28,0,3.352,3.415,3.383
24,9CK10,1.15,1,2024-11-28,0,3.616,3.684,3.65
25,9CK10,1.01,1,2024-11-28,0,3.34,3.403,3.371
26,9CK10,1.14,1,2024-11-28,0,2.858,2.912,2.884
27,9CK10,1,1,2024-11-28,0,3.322,3.385,3.353
28,9CK10,1.13,1,2024-11-28,0,3.36,3.423,3.391
29,9CK10,1.13,1,2024-11-28,0,3.342,3.405,3.373
30,9CK10,0.86,1,2024-11-28,0,3.464,3.529,3.496
31,9CK10,1.18,1,2024-11-28,0,3.386,3.45,3.418
