num,id,length,brood,date,code,perim,perim2,perim3
1,IU3CX,1.21,1,2024-11-12,0,3.507,3.489,3.533
2,IU3CX,1.18,1,2024-11-12,0,3.461,3.474,3.487
3,IU3CX,1.2,1,2024-11-12,0,3.459,3.472,3.73
4,IU3CX,1.1,1,2024-11-12,0,3.517,3.519,3.543
5,IU3CX,1.22,1,2024-11-12,0,3.425,3.359,3.502
6,IU3CX,1.23,1,2024-11-12,0,3.403,3.416,3.439
7,IU3CX,1.19,1,2024-11-12,0,3.39,3.376,3.415
8,IU3CX,1.15,1,2024-11-12,0,3.09,3.117,3.202
9,IU3CX,1.21,1,2024-11-12,0,3.457,3.485,3.467
10,IU3CX,1.17,1,2024-11-12,0,3.429,3.457,3.455
11,IU3CX,1.08,1,2024-11-12,0,3.377,3.39,3.491
12,IU3CX,1.23,1,2024-11-12,0,3.693,3.665,3.761
13,IU3CX,1.2,1,2024-11-12,0,3.481,3.557,3.507
14,IU3CX,1.21,1,2024-11-12,0,3.47,3.535,3.342
15,IU3CX,1.17,1,2024-11-12,0,3.302,3.319,3.422
16,IU3CX,1.15,1,2024-11-12,0,3.434,3.394,3.444
17,IU3CX,1.05,1,2024-11-12,0,3.403,3.401,3.418
18,IU3CX,1.22,1,2024-11-12,0,3.693,3.665,3.631
19,IU3CX,1.17,1,2024-11-12,0,3.533,3.593,3.626
20,IU3CX,1.22,1,2024-11-12,0,3.459,3.524,3.704
21,IU3CX,1.18,1,2024-11-12,0,3.196,3.182,3.215
22,IU3CX,1.31,1,2024-11-12,0,3.298,3.351,3.359
23,IU3CX,1.16,1,2024-11-12,0,3.261,3.257,3.3
24,IU3CX,1.24,1,2024-11-12,0,3.31,3.312,3.413
25,IU3CX,1.05,1,2024-11-12,0,3.509,3.307,3.513
26,IU3CX,1.23,1,2024-11-12,0,3.343,3.324,3.378
27,IU3CX,1.06,1,2024-11-12,0,3.259,3.271,3.294
28,IU3CX,1.22,1,2024-11-12,0,3.453,3.454,3.493
29,IU3CX,0.88,1,2024-11-12,0,3.451,3.468,3.587
30,IU3CX,1.2,1,2024-11-12,0,3.492,3.442,3.518
31,IU3CX,1.21,1,2024-11-12,0,3.388,3.401,3.439
32,IU3CX,1.27,1,2024-11-12,0,3.394,3.385,3.404
33,IU3CX,1.23,1,2024-11-12,0,3.474,3.487,3.552
34,IU3CX,1.18,1,2024-11-12,0,3.155,3.167,3.215
35,IU3CX,1.21,1,2024-11-12,0,3.466,3.479,3.45
36,IU3CX,1.14,1,2024-11-12,0,3.6,3.665,3.642
37,IU3CX,1.16,1,2024-11-12,0,2.998,3.024,2.989
38,IU3CX,1.18,1,2024-11-12,0,3.556,3.45,3.504
39,IU3CX,1.19,1,2024-11-12,0,3.513,3.5,3.513
40,IU3CX,1.2,1,2024-11-12,0,3.863,3.844,3.813
41,IU3CX,1.17,1,2024-11-12,0,3.571,3.496,3.671
42,IU3CX,1.22,1,2024-11-12,0,3.545,3.543,3.567
43,IU3CX,1.06,1,2024-11-12,0,3.475,3.54,3.511
44,IU3CX,1.17,1,2024-11-12,0,3.436,3.411,3.472
45,IU3CX,1.19,1,2024-11-12,0,3.263,3.275,3.313
46,IU3CX,1.2,1,2024-11-12,0,3.397,3.41,3.433
47,IU3CX,1.18,1,2024-11-12,0,3.451,3.463,3.524
48,IU3CX,1.21,1,2024-11-12,0,3.485,3.498,3.563
49,IU3CX,1.2,1,2024-11-12,0,3.422,3.435,3.663
50,IU3CX,1.2,1,2024-11-12,0,3.632,3.619,3.585
51,IU3CX,1.21,1,2024-11-12,0,3.466,3.479,3.544
52,IU3CX,1.2,1,2024-11-12,0,3.414,3.427,3.066
53,IU3CX,1.17,1,2024-11-12,0,3.017,3.055,3.476
54,IU3CX,1.19,1,2024-11-12,0,3.537,3.498,3.578
55,IU3CX,1.2,1,2024-11-12,0,3.556,3.606,3.526
56,IU3CX,1.16,1,2024-11-12,0,3.466,3.489,3.544
57,IU3CX,1.24,1,2024-11-12,0,3.748,3.929,3.776
58,IU3CX,1.18,1,2024-11-12,0,3.448,3.48,3.552
59,IU3CX,1.18,1,2024-11-12,0,3.444,3.404,3.637
60,IU3CX,0.99,1,2024-11-12,0,3.595,3.567,3.5
61,IU3CX,1.17,1,2024-11-12,0,3.565,3.5,3.535
62,IU3CX,1.19,1,2024-11-12,0,3.184,3.18,3.537
63,IU3CX,1.21,1,2024-11-12,0,3.382,3.394,3.544
64,IU3CX,0.88,1,2024-11-12,0,3.334,3.335,3.358
65,IU3CX,1.18,1,2024-11-12,0,3.422,3.424,3.458
66,IU3CX,1.18,1,2024-11-12,0,3.384,3.381,3.409
67,IU3CX,1.16,1,2024-11-12,0,3.615,3.598,3.626
68,IU3CX,1.21,1,2024-11-12,0,3.656,3.817,3.887
69,IU3CX,1.12,1,2024-11-12,0,3.114,3.125,3.137
70,IU3CX,1.19,1,2024-11-12,0,3.416,3.418,3.426
71,IU3CX,1.18,1,2024-11-12,0,3.873,3.73,3.75
72,IU3CX,1.1,1,2024-11-12,0,3.899,3.773,3.593
73,IU3CX,1.2,1,2024-11-12,0,3.463,3.513,3.5
74,IU3CX,1.07,1,2024-11-12,0,3.442,3.454,3.587
75,IU3CX,1.21,1,2024-11-12,0,3.513,3.526,3.78
