num,id,length,brood,date,code,perim,perim2,perim3
1,GOMPR,1.07,2,2025-02-19,0,3.18,3.241,3.21
2,GOMPR,1.09,2,2025-02-19,0,3.405,3.47,3.437
3,GOMPR,1.16,2,2025-02-19,0,3.298,3.361,3.329
4,GOMPR,1.15,2,2025-02-19,0,3.522,3.589,3.555
5,GOMPR,1.18,2,2025-02-19,0,3.15,3.209,3.179
6,GOMPR,1.08,2,2025-02-19,0,3.127,3.186,3.156
7,GOMPR,1.04,2,2025-02-19,0,3.53,3.597,3.563
8,GOMPR,1.1,2,2025-02-19,0,3.288,3.35,3.319
9,GOMPR,1.23,2,2025-02-19,0,3.203,3.263,3.233
10,GOMPR,1.07,2,2025-02-19,0,3.33,3.393,3.361
11,GOMPR,1.14,2,2025-02-19,0,3.114,3.173,3.143
12,GOMPR,1.09,2,2025-02-19,0,3.348,3.411,3.379
13,GOMPR,1.16,2,2025-02-19,0,3.222,3.283,3.252
14,GOMPR,1.07,2,2025-02-19,0,3.073,3.132,3.102
15,GOMPR,1.11,2,2025-02-19,0,3.305,3.368,3.336
16,GOMPR,1.14,2,2025-02-19,0,3.22,3.281,3.25
17,GOMPR,1.13,2,2025-02-19,0,3.436,3.501,3.468
18,GOMPR,1.13,2,2025-02-19,0,3.37,3.433,3.401
19,GOMPR,1.12,2,2025-02-19,0,3.316,3.378,3.347
20,GOMPR,1.1,2,2025-02-19,0,3.191,3.252,3.221
21,GOMPR,1.1,2,2025-02-19,0,3.4,3.464,3.432
22,GOMPR,1.16,2,2025-02-19,0,3.205,3.266,3.235
23,GOMPR,1.14,2,2025-02-19,0,3.402,3.466,3.434
24,GOMPR,1.12,2,2025-02-19,0,3.392,3.456,3.424
25,GOMPR,1.11,2,2025-02-19,0,3.207,3.267,3.237
26,GOMPR,1.15,2,2025-02-19,0,3.407,3.472,3.439
27,GOMPR,1.14,2,2025-02-19,0,3.524,3.59,3.557
28,GOMPR,1.11,2,2025-02-19,0,3.341,3.404,3.372
29,GOMPR,1.14,2,2025-02-19,0,3.334,3.397,3.365
30,GOMPR,1.09,2,2025-02-19,0,3.539,3.606,3.572
31,GOMPR,1.13,2,2025-02-19,0,3.186,3.246,3.216
32,GOMPR,1.09,2,2025-02-19,0,3.239,3.3,3.269
33,GOMPR,1.11,2,2025-02-19,0,3.13,3.19,3.16
