num,id,length,brood,date,code,perim,perim2,perim3
1,BLD30,1.25,1,2024-11-01,0,3.378,3.34,3.337
2,BLD30,1.13,1,2024-11-01,0,3.339,3.306,3.318
3,BLD30,1.17,1,2024-11-01,0,3.383,3.359,3.383
4,BLD30,1.16,1,2024-11-01,0,3.393,3.375,3.383
5,BLD30,1.17,1,2024-11-01,0,3.567,3.58,3.526
6,BLD30,1.17,1,2024-11-01,0,3.498,3.496,3.483
7,BLD30,1.05,1,2024-11-01,0,3.474,3.482,3.484
8,BLD30,1.13,1,2024-11-01,0,3.3,3.272,3.3
9,BLD30,1.18,1,2024-11-01,0,3.507,3.509,3.507
10,BLD30,1.19,1,2024-11-01,0,3.455,3.414,3.444
11,BLD30,1.18,1,2024-11-01,0,3.287,3.275,3.287
12,BLD30,1.13,1,2024-11-01,0,3.455,3.416,3.455
13,BLD30,1.21,1,2024-11-01,0,3.352,3.34,3.352
14,BLD30,1.19,1,2024-11-01,0,3.241,3.214,3.226
15,BLD30,1.14,1,2024-11-01,0,3.447,3.454,3.452
16,BLD30,1.08,1,2024-11-01,0,3.392,3.338,3.387
17,BLD30,1.2,1,2024-11-01,0,3.33,3.314,3.326
18,BLD30,1.21,1,2024-11-01,0,3.461,3.453,3.45
19,BLD30,1.13,1,2024-11-01,0,3.292,3.269,3.281
20,BLD30,1.2,1,2024-11-01,0,3.491,3.479,3.491
21,BLD30,1.15,1,2024-11-01,0,3.32,3.286,3.32
22,BLD30,1.15,1,2024-11-01,0,3.45,3.427,3.439
23,BLD30,1.13,1,2024-11-01,0,3.478,3.465,3.478
