num,id,length,brood,date,code,perim,perim2,perim3
1,Y211M,1.15,1,2024-11-24,0,3.502,3.568,3.535
2,Y211M,1.12,1,2024-11-24,0,3.435,3.5,3.467
3,Y211M,1.15,1,2024-11-24,0,3.502,3.568,3.535
4,Y211M,1.18,1,2024-11-24,0,3.487,3.553,3.52
5,Y211M,1.15,1,2024-11-24,0,3.484,3.55,3.517
6,Y211M,1.15,1,2024-11-24,0,3.458,3.524,3.491
7,Y211M,1.15,1,2024-11-24,0,3.503,3.57,3.536
8,Y211M,1.17,1,2024-11-24,0,3.377,3.441,3.409
9,Y211M,1.19,1,2024-11-24,0,3.48,3.546,3.513
10,Y211M,1.13,1,2024-11-24,0,3.435,3.5,3.467
11,Y211M,1.19,1,2024-11-24,0,3.431,3.496,3.463
12,Y211M,1.14,1,2024-11-24,0,3.442,3.507,3.474
13,Y211M,1.18,1,2024-11-24,0,3.368,3.431,3.399
14,Y211M,1.1,1,2024-11-24,0,3.469,3.535,3.501
15,Y211M,1.15,1,2024-11-24,0,3.445,3.51,3.477
16,Y211M,1.15,1,2024-11-24,0,3.378,3.442,3.41
17,Y211M,1.14,1,2024-11-24,0,3.515,3.582,3.548
18,Y211M,1.16,1,2024-11-24,0,3.437,3.502,3.47
19,Y211M,1.2,1,2024-11-24,0,3.449,3.514,3.482
20,Y211M,1.15,1,2024-11-24,0,3.419,3.483,3.451
21,Y211M,1.15,1,2024-11-24,0,3.457,3.523,3.49
22,Y211M,1.16,1,2024-11-24,0,3.435,3.5,3.467
23,Y211M,1.18,1,2024-11-24,0,3.534,3.601,3.567
24,Y211M,1.15,1,2024-11-24,0,3.502,3.568,3.535
25,Y211M,1.15,1,2024-11-24,0,3.522,3.589,3.555
26,Y211M,1.15,1,2024-11-24,0,3.586,3.654,3.62
27,Y211M,1.18,1,2024-11-24,0,3.397,3.461,3.429
28,Y211M,1.17,1,2024-11-24,0,3.487,3.553,3.519
29,Y211M,1.15,1,2024-11-24,0,3.416,3.481,3.448
30,Y211M,1.14,1,2024-11-24,0,3.51,3.576,3.543
31,Y211M,1.19,1,2024-11-24,0,3.41,3.474,3.442
32,Y211M,1.17,1,2024-11-24,0,3.429,3.494,3.461
33,Y211M,1.16,1,2024-11-24,0,3.392,3.456,3.424
34,Y211M,1.17,1,2024-11-24,0,3.527,3.593,3.56
35,Y211M,1.15,1,2024-11-24,0,3.342,3.405,3.373
36,Y211M,1.16,1,2024-11-24,0,3.369,3.433,3.401
37,Y211M,1.19,1,2024-11-24,0,3.358,3.421,3.389
38,Y211M,1.15,1,2024-11-24,0,3.35,3.413,3.381
39,Y211M,1.15,1,2024-11-24,0,3.403,3.467,3.435
40,Y211M,1.17,1,2024-11-24,0,3.397,3.461,3.429
41,Y211M,1.15,1,2024-11-24,0,3.394,3.458,3.426
42,Y211M,1.16,1,2024-11-24,0,3.385,3.449,3.417
43,Y211M,1.16,1,2024-11-24,0,3.312,3.375,3.343
