num,id,length,brood,date,code,perim,perim2,perim3
1,GS89R,1.13,1,2024-11-14,0,3.201,3.212,3.224
2,GS89R,1.14,1,2024-11-14,0,3.235,3.246,3.258
3,GS89R,1.08,1,2024-11-14,0,3.418,3.43,3.443
4,GS89R,1.1,1,2024-11-14,0,3.184,3.195,3.207
5,GS89R,1.13,1,2024-11-14,0,3.3,3.312,3.324
6,GS89R,1.08,1,2024-11-14,0,3.235,3.247,3.259
7,GS89R,1.15,1,2024-11-14,0,3.233,3.245,3.257
8,GS89R,1.14,1,2024-11-14,0,3.213,3.225,3.237
9,GS89R,1.15,1,2024-11-14,0,3.218,3.23,3.242
10,GS89R,1.11,1,2024-11-14,0,3.274,3.286,3.298
11,GS89R,1.13,1,2024-11-14,0,3.245,3.257,3.269
12,GS89R,1.16,1,2024-11-14,0,2.797,2.807,2.818
13,GS89R,1.13,1,2024-11-14,0,3.327,3.34,3.352
14,GS89R,1.12,1,2024-11-14,0,3.31,3.323,3.335
15,GS89R,1.12,1,2024-11-14,0,3.335,3.347,3.359
16,GS89R,1.12,1,2024-11-14,0,3.369,3.381,3.393
17,GS89R,1.12,1,2024-11-14,0,3.211,3.223,3.235
18,GS89R,1.09,1,2024-11-14,0,3.334,3.346,3.358
19,GS89R,1.14,1,2024-11-14,0,3.403,3.416,3.428
20,GS89R,1.17,1,2024-11-14,0,3.218,3.229,3.241
21,GS89R,1.15,1,2024-11-14,0,3.231,3.243,3.255
22,GS89R,1.08,1,2024-11-14,0,3.31,3.323,3.335
23,GS89R,1.03,1,2024-11-14,0,3.231,3.243,3.255
24,GS89R,1.14,1,2024-11-14,0,3.293,3.306,3.318
25,GS89R,1.12,1,2024-11-14,0,3.28,3.292,3.304
26,GS89R,1.19,1,2024-11-14,0,3.339,3.351,3.364
27,GS89R,1.14,1,2024-11-14,0,3.302,3.314,3.326
28,GS89R,1.14,1,2024-11-14,0,3.477,3.489,3.502
29,GS89R,1.12,1,2024-11-14,0,3.397,3.41,3.422
30,GS89R,1.11,1,2024-11-14,0,3.021,3.032,3.043
31,GS89R,1.1,1,2024-11-14,0,3.334,3.346,3.358
32,GS89R,1.14,1,2024-11-14,0,3.267,3.279,3.291
33,GS89R,1.16,1,2024-11-14,0,3.393,3.405,3.418
34,GS89R,1.12,1,2024-11-14,0,3.204,3.216,3.228
35,GS89R,1.11,1,2024-11-14,0,3.335,3.347,3.359
36,GS89R,1.1,1,2024-11-14,0,3.321,3.333,3.346
37,GS89R,1.13,1,2024-11-14,0,3.428,3.441,3.454
38,GS89R,1.13,1,2024-11-14,0,3.315,3.327,3.339
39,GS89R,1.14,1,2024-11-14,0,3.315,3.327,3.339
