num,id,length,brood,date,code,perim,perim2,perim3
1,KYM8B,1.14,1,2024-11-19,0,3.56,3.627,3.593
2,KYM8B,1.2,1,2024-11-19,0,3.472,3.537,3.504
3,KYM8B,1.2,1,2024-11-19,0,3.673,3.742,3.707
4,KYM8B,1.08,1,2024-11-19,0,3.571,3.639,3.605
5,KYM8B,1.26,1,2024-11-19,0,3.438,3.503,3.47
6,KYM8B,1.16,1,2024-11-19,0,3.529,3.596,3.562
7,KYM8B,1.21,1,2024-11-19,0,3.763,3.834,3.798
8,KYM8B,1.22,1,2024-11-19,0,3.625,3.694,3.659
9,KYM8B,1.2,1,2024-11-19,0,3.756,3.827,3.791
10,KYM8B,1.25,1,2024-11-19,0,3.548,3.615,3.581
11,KYM8B,1.22,1,2024-11-19,0,3.345,3.408,3.376
12,KYM8B,1.19,1,2024-11-19,0,3.544,3.611,3.578
13,KYM8B,1.23,1,2024-11-19,0,3.784,3.855,3.819
14,KYM8B,1.2,1,2024-11-19,0,3.018,3.075,3.046
15,KYM8B,1.2,1,2024-11-19,0,3.412,3.476,3.444
16,KYM8B,1.23,1,2024-11-19,0,3.692,3.762,3.727
17,KYM8B,0.94,1,2024-11-19,0,3.871,3.944,3.908
18,KYM8B,1.19,1,2024-11-19,0,3.392,3.456,3.424
19,KYM8B,1.15,1,2024-11-19,0,3.606,3.674,3.64
20,KYM8B,1.2,1,2024-11-19,0,3.668,3.737,3.703
21,KYM8B,1.14,1,2024-11-19,0,3.714,3.784,3.749
22,KYM8B,1.23,1,2024-11-19,0,3.613,3.682,3.647
23,KYM8B,1.21,1,2024-11-19,0,3.461,3.527,3.494
24,KYM8B,1.26,1,2024-11-19,0,3.567,3.634,3.6
25,KYM8B,1.24,1,2024-11-19,0,3.581,3.648,3.614
26,KYM8B,1.08,1,2024-11-19,0,3.504,3.571,3.537
27,KYM8B,1.26,1,2024-11-19,0,3.53,3.597,3.563
28,KYM8B,1.18,1,2024-11-19,0,3.614,3.683,3.648
29,KYM8B,1.22,1,2024-11-19,0,3.464,3.53,3.497
30,KYM8B,1.24,1,2024-11-19,0,3.819,3.892,3.855
31,KYM8B,1.18,1,2024-11-19,0,3.738,3.808,3.773
32,KYM8B,1.09,1,2024-11-19,0,3.643,3.712,3.678
33,KYM8B,1.23,1,2024-11-19,0,3.76,3.831,3.795
34,KYM8B,1.2,1,2024-11-19,0,3.421,3.486,3.453
35,KYM8B,1.2,1,2024-11-19,0,3.642,3.711,3.676
36,KYM8B,1.24,1,2024-11-19,0,3.622,3.691,3.656
37,KYM8B,1.12,1,2024-11-19,0,3.628,3.697,3.663
38,KYM8B,1.21,1,2024-11-19,0,3.566,3.633,3.599
39,KYM8B,1.23,1,2024-11-19,0,3.582,3.65,3.616
40,KYM8B,1.22,1,2024-11-19,0,3.677,3.746,3.711
41,KYM8B,1.19,1,2024-11-19,0,3.636,3.705,3.67
42,KYM8B,1.22,1,2024-11-19,0,3.555,3.623,3.589
43,KYM8B,1.21,1,2024-11-19,0,3.618,3.687,3.652
44,KYM8B,1.21,1,2024-11-19,0,3.574,3.642,3.608
45,KYM8B,1.21,1,2024-11-19,0,3.605,3.673,3.639
46,KYM8B,1.22,1,2024-11-19,0,3.549,3.616,3.582
47,KYM8B,1.21,1,2024-11-19,0,3.711,3.781,3.745
48,KYM8B,1.24,1,2024-11-19,0,3.574,3.641,3.607
49,KYM8B,1.11,1,2024-11-19,0,3.578,3.646,3.612
50,KYM8B,1.22,1,2024-11-19,0,3.573,3.641,3.607
51,KYM8B,1.21,1,2024-11-19,0,3.617,3.685,3.651
52,KYM8B,1.16,1,2024-11-19,0,3.588,3.656,3.622
53,KYM8B,1.25,1,2024-11-19,0,3.704,3.774,3.739
54,KYM8B,1.07,1,2024-11-19,0,3.682,3.751,3.716
55,KYM8B,1.25,1,2024-11-19,0,3.615,3.684,3.649
56,KYM8B,1.19,1,2024-11-19,0,3.643,3.712,3.677
57,KYM8B,1.22,1,2024-11-19,0,3.671,3.74,3.705
58,KYM8B,1.23,1,2024-11-19,0,3.54,3.607,3.574
59,KYM8B,1.26,1,2024-11-19,0,3.352,3.415,3.383
60,KYM8B,1.22,1,2024-11-19,0,3.61,3.678,3.644
61,KYM8B,1.23,1,2024-11-19,0,3.607,3.675,3.641
62,KYM8B,1.23,1,2024-11-19,0,3.62,3.689,3.654
63,KYM8B,1.22,1,2024-11-19,0,3.617,3.686,3.651
64,KYM8B,1.23,1,2024-11-19,0,3.55,3.617,3.583
65,KYM8B,1.2,1,2024-11-19,0,3.568,3.636,3.602
66,KYM8B,1.23,1,2024-11-19,0,3.302,3.365,3.333
67,KYM8B,1.22,1,2024-11-19,0,3.665,3.734,3.699
