num,id,length,brood,date,code,perim,perim2,perim3
1,XNQUK,1.07,2,2025-02-19,0,3.336,3.399,3.367
2,XNQUK,1.02,2,2025-02-19,0,3.108,3.167,3.137
3,XNQUK,0.99,2,2025-02-19,0,3.222,3.283,3.252
4,XNQUK,1.08,2,2025-02-19,0,3.188,3.248,3.218
5,XNQUK,1,2,2025-02-19,0,3.052,3.109,3.08
6,XNQUK,1.01,2,2025-02-19,0,3.327,3.39,3.358
7,XNQUK,1.07,2,2025-02-19,0,3.409,3.473,3.441
8,XNQUK,1.12,2,2025-02-19,0,3.298,3.36,3.329
9,XNQUK,1.05,2,2025-02-19,0,3.332,3.395,3.363
10,XNQUK,1.07,2,2025-02-19,0,3.026,3.083,3.054
11,XNQUK,1.06,2,2025-02-19,0,2.992,3.048,3.02
12,XNQUK,1.08,2,2025-02-19,0,3.274,3.336,3.305
13,XNQUK,1.09,2,2025-02-19,0,3.371,3.435,3.403
14,XNQUK,1.09,2,2025-02-19,0,3.59,3.658,3.624
15,XNQUK,1,2,2025-02-19,0,3.25,3.312,3.281
16,XNQUK,1.05,2,2025-02-19,0,3.217,3.278,3.248
17,XNQUK,1.03,2,2025-02-19,0,3.37,3.433,3.401
18,XNQUK,1.1,2,2025-02-19,0,2.753,2.805,2.779
19,XNQUK,1.08,2,2025-02-19,0,3.135,3.194,3.164
20,XNQUK,1.08,2,2025-02-19,0,3.262,3.324,3.293
21,XNQUK,1.12,2,2025-02-19,0,3.394,3.458,3.425
22,XNQUK,1.09,2,2025-02-19,0,3.129,3.189,3.159
23,XNQUK,1.05,2,2025-02-19,0,3.189,3.25,3.219
24,XNQUK,1.02,2,2025-02-19,0,3.316,3.378,3.347
25,XNQUK,1.08,2,2025-02-19,0,3.329,3.392,3.36
26,XNQUK,1.07,2,2025-02-19,0,3.166,3.225,3.195
27,XNQUK,1.02,2,2025-02-19,0,3.326,3.389,3.357
28,XNQUK,1.11,2,2025-02-19,0,3.426,3.49,3.458
29,XNQUK,1.12,2,2025-02-19,0,3.427,3.492,3.46
30,XNQUK,1.1,2,2025-02-19,0,3.32,3.383,3.352
31,XNQUK,1.15,2,2025-02-19,0,3.326,3.389,3.357
32,XNQUK,1.11,2,2025-02-19,0,3.207,3.268,3.237
33,XNQUK,1.09,2,2025-02-19,0,3.194,3.254,3.224
34,XNQUK,1.11,2,2025-02-19,0,3.613,3.681,3.646
35,XNQUK,1.12,2,2025-02-19,0,3.433,3.498,3.465
36,XNQUK,1.04,2,2025-02-19,0,3.292,3.354,3.322
37,XNQUK,1.08,2,2025-02-19,0,3.267,3.329,3.298
38,XNQUK,1.06,2,2025-02-19,0,3.469,3.534,3.501
39,XNQUK,1.06,2,2025-02-19,0,3.365,3.429,3.397
40,XNQUK,1.07,2,2025-02-19,0,3.156,3.216,3.186
41,XNQUK,1.08,2,2025-02-19,0,3.574,3.642,3.608
42,XNQUK,1.07,2,2025-02-19,0,3.139,3.198,3.168
43,XNQUK,0.9,2,2025-02-19,0,3.215,3.276,3.245
44,XNQUK,1.09,2,2025-02-19,0,3.615,3.683,3.649
45,XNQUK,1.09,2,2025-02-19,0,3.31,3.372,3.341
46,XNQUK,1.05,2,2025-02-19,0,3.258,3.319,3.288
47,XNQUK,1.07,2,2025-02-19,0,3.394,3.459,3.426
