num,id,length,brood,date,code,perim,perim2,perim3
1,LT277,1.21,1,2024-11-27,0,3.506,3.572,3.538
2,LT277,1.25,1,2024-11-27,0,3.29,3.352,3.321
3,LT277,1.11,1,2024-11-27,0,3.631,3.699,3.665
4,LT277,1.24,1,2024-11-27,0,3.435,3.5,3.467
5,LT277,1.22,1,2024-11-27,0,3.547,3.614,3.58
6,LT277,1.18,1,2024-11-27,0,3.417,3.482,3.449
7,LT277,1.23,1,2024-11-27,0,3.614,3.682,3.648
8,LT277,1.22,1,2024-11-27,0,3.418,3.483,3.45
9,LT277,1.21,1,2024-11-27,0,3.223,3.283,3.253
10,LT277,1.24,1,2024-11-27,0,3.473,3.538,3.505
11,LT277,1.22,1,2024-11-27,0,3.413,3.478,3.445
12,LT277,1.19,1,2024-11-27,0,3.442,3.507,3.474
13,LT277,1.21,1,2024-11-27,0,3.361,3.425,3.393
14,LT277,1.16,1,2024-11-27,0,3.363,3.427,3.395
15,LT277,1.22,1,2024-11-27,0,3.474,3.54,3.507
16,LT277,1.27,1,2024-11-27,0,3.491,3.557,3.523
17,LT277,1.25,1,2024-11-27,0,3.559,3.626,3.592
18,LT277,1.22,1,2024-11-27,0,3.554,3.621,3.587
19,LT277,1.24,1,2024-11-27,0,3.442,3.507,3.474
20,LT277,1.19,1,2024-11-27,0,3.372,3.436,3.404
21,LT277,1.23,1,2024-11-27,0,3.468,3.534,3.501
22,LT277,1.22,1,2024-11-27,0,3.558,3.625,3.591
23,LT277,1.22,1,2024-11-27,0,3.391,3.455,3.422
24,LT277,1.22,1,2024-11-27,0,3.425,3.49,3.457
25,LT277,1.21,1,2024-11-27,0,3.517,3.583,3.55
26,LT277,1.22,1,2024-11-27,0,3.492,3.559,3.525
27,LT277,1.19,1,2024-11-27,0,3.422,3.486,3.454
28,LT277,1.22,1,2024-11-27,0,3.431,3.496,3.464
29,LT277,1.22,1,2024-11-27,0,3.381,3.445,3.413
30,LT277,1.19,1,2024-11-27,0,3.439,3.504,3.471
31,LT277,1.23,1,2024-11-27,0,3.484,3.55,3.517
32,LT277,1.22,1,2024-11-27,0,3.255,3.316,3.285
33,LT277,1.2,1,2024-11-27,0,3.413,3.477,3.445
34,LT277,1.17,1,2024-11-27,0,3.321,3.384,3.353
35,LT277,1.18,1,2024-11-27,0,3.416,3.481,3.448
36,LT277,1.12,1,2024-11-27,0,3.317,3.38,3.349
37,LT277,1.17,1,2024-11-27,0,3.525,3.591,3.558
38,LT277,1.19,1,2024-11-27,0,3.542,3.609,3.575
39,LT277,1.17,1,2024-11-27,0,3.307,3.369,3.338
40,LT277,1.22,1,2024-11-27,0,3.361,3.424,3.392
41,LT277,1.22,1,2024-11-27,0,3.562,3.63,3.596
42,LT277,1.21,1,2024-11-27,0,3.501,3.567,3.534
43,LT277,1.2,1,2024-11-27,0,3.401,3.466,3.433
44,LT277,1.22,1,2024-11-27,0,3.485,3.551,3.518
45,LT277,1.24,1,2024-11-27,0,3.315,3.378,3.346
46,LT277,1.19,1,2024-11-27,0,3.525,3.592,3.558
47,LT277,1.18,1,2024-11-27,0,3.451,3.516,3.483
48,LT277,1.21,1,2024-11-27,0,3.63,3.699,3.664
49,LT277,1.23,1,2024-11-27,0,3.326,3.389,3.357
