num,id,length,brood,date,code,perim,perim2,perim3
1,9JKMX,1.16,2,2025-02-12,0,3.393,3.457,3.425
2,9JKMX,0.97,2,2025-02-12,0,3.049,3.106,3.077
3,9JKMX,1.18,2,2025-02-12,0,3.506,3.573,3.539
4,9JKMX,1.2,2,2025-02-12,0,3.552,3.619,3.585
5,9JKMX,1.2,2,2025-02-12,0,3.453,3.518,3.485
6,9JKMX,1.18,2,2025-02-12,0,3.469,3.534,3.501
7,9JKMX,1.22,2,2025-02-12,0,3.599,3.668,3.633
8,9JKMX,1.2,2,2025-02-12,0,3.513,3.58,3.546
9,9JKMX,1.18,2,2025-02-12,0,3.498,3.564,3.531
10,9JKMX,1.18,2,2025-02-12,0,3.616,3.684,3.65
