num,id,length,brood,date,code,perim,perim2,perim3
1,ZV3ZK,1.03,2,2025-03-05,0,3.185,3.245,3.214
2,ZV3ZK,1.05,2,2025-03-05,0,3.213,3.274,3.243
3,ZV3ZK,1.06,2,2025-03-05,0,3.29,3.352,3.321
4,ZV3ZK,1.05,2,2025-03-05,0,3.248,3.31,3.279
5,ZV3ZK,1.09,2,2025-03-05,0,3.141,3.2,3.17
6,ZV3ZK,1.05,2,2025-03-05,0,3.195,3.255,3.225
7,ZV3ZK,1.05,2,2025-03-05,0,3.258,3.32,3.289
8,ZV3ZK,1.1,2,2025-03-05,0,3.151,3.211,3.181
9,ZV3ZK,1.09,2,2025-03-05,0,3.141,3.201,3.171
10,ZV3ZK,1.05,2,2025-03-05,0,3.167,3.227,3.197
11,ZV3ZK,1.01,2,2025-03-05,0,3.121,3.18,3.151
12,ZV3ZK,1.03,2,2025-03-05,0,3.103,3.162,3.132
13,ZV3ZK,1.09,2,2025-03-05,0,3.065,3.123,3.094
14,ZV3ZK,1.06,2,2025-03-05,0,3.226,3.288,3.257
15,ZV3ZK,1.03,2,2025-03-05,0,3.208,3.268,3.238
16,ZV3ZK,1.03,2,2025-03-05,0,3.216,3.277,3.246
17,ZV3ZK,1.03,2,2025-03-05,0,3.23,3.291,3.26
18,ZV3ZK,1.05,2,2025-03-05,0,3.069,3.127,3.098
19,ZV3ZK,1.03,2,2025-03-05,0,3.319,3.382,3.35
20,ZV3ZK,1.07,2,2025-03-05,0,3.166,3.226,3.196
21,ZV3ZK,1.05,2,2025-03-05,0,3.282,3.344,3.313
22,ZV3ZK,1.06,2,2025-03-05,0,3.217,3.277,3.247
23,ZV3ZK,1.05,2,2025-03-05,0,3.079,3.137,3.108
24,ZV3ZK,1.1,2,2025-03-05,0,3.184,3.244,3.214
25,ZV3ZK,1.07,2,2025-03-05,0,3.178,3.238,3.208
26,ZV3ZK,1.07,2,2025-03-05,0,3.211,3.272,3.241
27,ZV3ZK,1.12,2,2025-03-05,0,3.282,3.344,3.313
28,ZV3ZK,1.06,2,2025-03-05,0,3.073,3.132,3.102
29,ZV3ZK,1.01,2,2025-03-05,0,3.263,3.325,3.294
30,ZV3ZK,1.11,2,2025-03-05,0,3.006,3.063,3.034
31,ZV3ZK,1.01,2,2025-03-05,0,3.073,3.131,3.101
32,ZV3ZK,1.04,2,2025-03-05,0,3.073,3.131,3.101
33,ZV3ZK,1.1,2,2025-03-05,0,3.153,3.213,3.183
