num,id,length,brood,date,code,perim,perim2,perim3
1,Q9RWU,1.12,2,2025-01-28,0,3.293,3.356,3.324
2,Q9RWU,1.02,2,2025-01-28,0,3.189,3.25,3.219
3,Q9RWU,1.05,2,2025-01-28,0,3.218,3.279,3.248
4,Q9RWU,0.99,2,2025-01-28,0,3.055,3.113,3.084
5,Q9RWU,1.09,2,2025-01-28,0,3.168,3.228,3.197
6,Q9RWU,1.1,2,2025-01-28,0,3.217,3.277,3.247
7,Q9RWU,1.08,2,2025-01-28,0,3.125,3.184,3.154
8,Q9RWU,1.07,2,2025-01-28,0,3.178,3.238,3.208
9,Q9RWU,1.11,2,2025-01-28,0,3.313,3.375,3.344
10,Q9RWU,1.04,2,2025-01-28,0,3.113,3.172,3.142
11,Q9RWU,1.06,2,2025-01-28,0,3.391,3.455,3.423
12,Q9RWU,1.06,2,2025-01-28,0,3.061,3.119,3.089
13,Q9RWU,1.11,2,2025-01-28,0,3.329,3.392,3.36
14,Q9RWU,1.04,2,2025-01-28,0,3.128,3.187,3.157
15,Q9RWU,1.05,2,2025-01-28,0,3.153,3.213,3.183
16,Q9RWU,1.09,2,2025-01-28,0,3.096,3.155,3.126
17,Q9RWU,1.1,2,2025-01-28,0,3.027,3.084,3.055
18,Q9RWU,1.06,2,2025-01-28,0,3.34,3.403,3.371
19,Q9RWU,1.12,2,2025-01-28,0,3.084,3.143,3.113
20,Q9RWU,1.05,2,2025-01-28,0,3.137,3.196,3.167
21,Q9RWU,1.06,2,2025-01-28,0,3.004,3.06,3.032
22,Q9RWU,1.06,2,2025-01-28,0,3.098,3.157,3.127
23,Q9RWU,1.04,2,2025-01-28,0,3.203,3.264,3.233
24,Q9RWU,1.1,2,2025-01-28,0,2.887,2.942,2.914
25,Q9RWU,1.09,2,2025-01-28,0,3.16,3.219,3.189
26,Q9RWU,1.11,2,2025-01-28,0,3.228,3.289,3.259
27,Q9RWU,1.11,2,2025-01-28,0,3.117,3.176,3.147
28,Q9RWU,1.06,2,2025-01-28,0,3.214,3.275,3.244
29,Q9RWU,1.08,2,2025-01-28,0,3.234,3.295,3.264
30,Q9RWU,1.06,2,2025-01-28,0,3.198,3.259,3.228
31,Q9RWU,1.13,2,2025-01-28,0,3.198,3.259,3.228
32,Q9RWU,1.11,2,2025-01-28,0,3.381,3.445,3.413
33,Q9RWU,1.07,2,2025-01-28,0,3.147,3.206,3.176
34,Q9RWU,1.04,2,2025-01-28,0,2.978,3.034,3.006
35,Q9RWU,1.06,2,2025-01-28,0,3.31,3.373,3.341
36,Q9RWU,1.09,2,2025-01-28,0,3.452,3.518,3.485
37,Q9RWU,1.13,2,2025-01-28,0,3.228,3.289,3.258
38,Q9RWU,1.14,2,2025-01-28,0,3.144,3.204,3.174
39,Q9RWU,1.07,2,2025-01-28,0,3.257,3.318,3.287
40,Q9RWU,1.13,2,2025-01-28,0,3.15,3.209,3.179
41,Q9RWU,1.11,2,2025-01-28,0,3.112,3.171,3.141
42,Q9RWU,1.05,2,2025-01-28,0,3.206,3.266,3.236
43,Q9RWU,1.03,2,2025-01-28,0,2.98,3.036,3.008
44,Q9RWU,1.07,2,2025-01-28,0,3.001,3.057,3.029
45,Q9RWU,1.02,2,2025-01-28,0,3.057,3.115,3.086
46,Q9RWU,1.11,2,2025-01-28,0,3.048,3.105,3.076
47,Q9RWU,1.06,2,2025-01-28,0,3.062,3.12,3.09
48,Q9RWU,1.06,2,2025-01-28,0,3.169,3.229,3.199
49,Q9RWU,1.03,2,2025-01-28,0,2.972,3.028,3
50,Q9RWU,1.04,2,2025-01-28,0,3.098,3.156,3.127
51,Q9RWU,1.02,2,2025-01-28,0,2.956,3.012,2.983
52,Q9RWU,1.07,2,2025-01-28,0,2.995,3.052,3.023
53,Q9RWU,1.1,2,2025-01-28,1,3.052,3.109,3.08
54,Q9RWU,1.1,2,2025-01-28,1,3.083,3.142,3.112
