num,id,length,brood,date,code,perim,perim2,perim3
1,V16AG,1.16,2,2024-12-27,0,3.59,3.658,3.624
2,V16AG,1.18,2,2024-12-27,0,3.438,3.503,3.47
3,V16AG,1.16,2,2024-12-27,0,3.78,3.851,3.815
4,V16AG,1.19,2,2024-12-27,0,3.59,3.658,3.624
5,V16AG,1.17,2,2024-12-27,0,3.795,3.866,3.83
6,V16AG,1.22,2,2024-12-27,0,3.388,3.452,3.42
7,V16AG,1.24,2,2024-12-27,0,3.717,3.787,3.752
8,V16AG,1.2,2,2024-12-27,0,3.696,3.766,3.731
9,V16AG,1.16,2,2024-12-27,0,3.074,3.133,3.103
10,V16AG,1.21,2,2024-12-27,0,3.539,3.606,3.573
11,V16AG,1.24,2,2024-12-27,0,3.696,3.766,3.73
12,V16AG,1.21,2,2024-12-27,0,3.59,3.658,3.624
13,V16AG,1.15,2,2024-12-27,0,3.51,3.576,3.543
14,V16AG,1.23,2,2024-12-27,0,3.546,3.613,3.579
15,V16AG,1.2,2,2024-12-27,0,3.47,3.536,3.503
16,V16AG,1.17,2,2024-12-27,0,3.977,4.052,4.014
17,V16AG,1.22,2,2024-12-27,0,3.535,3.601,3.568
18,V16AG,1.19,2,2024-12-27,0,3.45,3.515,3.482
19,V16AG,1.21,2,2024-12-27,0,3.531,3.598,3.564
20,V16AG,1.2,2,2024-12-27,0,3.595,3.663,3.629
21,V16AG,1.22,2,2024-12-27,0,3.325,3.388,3.356
22,V16AG,1.21,2,2024-12-27,0,3.557,3.624,3.59
23,V16AG,1.22,2,2024-12-27,0,3.404,3.468,3.436
24,V16AG,1.18,2,2024-12-27,0,3.539,3.606,3.572
25,V16AG,1.17,2,2024-12-27,0,3.655,3.725,3.69
26,V16AG,1.2,2,2024-12-27,0,3.721,3.792,3.756
27,V16AG,1.17,2,2024-12-27,0,3.586,3.654,3.619
28,V16AG,1.06,2,2024-12-27,0,3.376,3.44,3.408
29,V16AG,1.19,2,2024-12-27,0,3.644,3.713,3.678
30,V16AG,1.18,2,2024-12-27,0,3.664,3.733,3.698
31,V16AG,1.17,2,2024-12-27,0,3.532,3.599,3.565
32,V16AG,1.2,2,2024-12-27,0,3.622,3.69,3.656
33,V16AG,1.24,2,2024-12-27,0,3.547,3.614,3.58
34,V16AG,1.13,2,2024-12-27,0,3.571,3.639,3.605
35,V16AG,1.17,2,2024-12-27,0,3.353,3.416,3.384
36,V16AG,1.19,2,2024-12-27,0,3.444,3.509,3.477
37,V16AG,1.21,2,2024-12-27,0,3.553,3.62,3.586
38,V16AG,1.16,2,2024-12-27,0,3.498,3.564,3.531
39,V16AG,1.22,2,2024-12-27,0,3.364,3.427,3.395
40,V16AG,1.14,2,2024-12-27,1,3.253,3.314,3.283
41,V16AG,1.12,2,2024-12-27,1,3.227,3.288,3.258
42,V16AG,1.1,2,2024-12-27,1,3.263,3.325,3.294
43,V16AG,1.15,2,2024-12-27,1,3.204,3.265,3.234
44,V16AG,1.11,2,2024-12-27,1,3.417,3.481,3.449
45,V16AG,1.15,2,2024-12-27,1,3.263,3.325,3.294
46,V16AG,1.1,2,2024-12-27,1,3.323,3.386,3.354
47,V16AG,1.13,2,2024-12-27,1,3.319,3.381,3.35
48,V16AG,1.14,2,2024-12-27,1,3.286,3.348,3.317
49,V16AG,1.13,2,2024-12-27,1,3.188,3.248,3.218
50,V16AG,1.17,2,2024-12-27,1,3.428,3.493,3.46
