num,id,length,brood,date,code,perim,perim2,perim3
1,FY4I5,0.99,2,2025-01-03,0,3.197,3.258,3.227
2,FY4I5,1.05,2,2025-01-03,0,3.175,3.235,3.205
3,FY4I5,1.03,2,2025-01-03,0,3.317,3.38,3.348
4,FY4I5,1.04,2,2025-01-03,0,3.065,3.123,3.094
5,FY4I5,1.01,2,2025-01-03,0,3.292,3.354,3.323
6,FY4I5,1.08,2,2025-01-03,0,3.199,3.26,3.229
7,FY4I5,1.05,2,2025-01-03,0,2.998,3.055,3.027
8,FY4I5,1.02,2,2025-01-03,0,3.278,3.34,3.309
9,FY4I5,1.02,2,2025-01-03,0,3.094,3.153,3.123
10,FY4I5,1.04,2,2025-01-03,0,3.174,3.234,3.204
11,FY4I5,1.02,2,2025-01-03,0,3.054,3.112,3.083
12,FY4I5,1,2,2025-01-03,0,3.164,3.224,3.194
13,FY4I5,1.07,2,2025-01-03,0,3.137,3.196,3.166
14,FY4I5,1.04,2,2025-01-03,0,3.199,3.259,3.229
15,FY4I5,1.02,2,2025-01-03,0,3.305,3.368,3.336
16,FY4I5,1.03,2,2025-01-03,0,3.213,3.274,3.244
17,FY4I5,1.03,2,2025-01-03,0,3.208,3.268,3.238
18,FY4I5,1.05,2,2025-01-03,0,3.073,3.131,3.101
19,FY4I5,1.05,2,2025-01-03,0,3.091,3.15,3.12
20,FY4I5,1.09,2,2025-01-03,0,3.214,3.275,3.244
21,FY4I5,1.1,2,2025-01-03,0,3.189,3.25,3.219
22,FY4I5,1.05,2,2025-01-03,0,3.168,3.228,3.198
23,FY4I5,1.06,2,2025-01-03,0,3.186,3.246,3.216
24,FY4I5,1.08,2,2025-01-03,0,3.401,3.465,3.433
25,FY4I5,1.06,2,2025-01-03,0,3.181,3.242,3.211
26,FY4I5,0.97,2,2025-01-03,0,3.164,3.224,3.194
27,FY4I5,1.04,2,2025-01-03,0,3.207,3.267,3.237
28,FY4I5,1.02,2,2025-01-03,0,3.364,3.427,3.395
29,FY4I5,1.06,2,2025-01-03,0,3.053,3.11,3.081
30,FY4I5,1.03,2,2025-01-03,0,3.249,3.311,3.28
31,FY4I5,1.07,2,2025-01-03,0,3.036,3.094,3.065
32,FY4I5,1.03,2,2025-01-03,0,3.089,3.147,3.118
33,FY4I5,1.07,2,2025-01-03,0,3.397,3.461,3.429
34,FY4I5,1.02,2,2025-01-03,0,3.107,3.166,3.136
35,FY4I5,1.06,2,2025-01-03,0,3.277,3.339,3.307
36,FY4I5,1.04,2,2025-01-03,0,3.14,3.199,3.169
37,FY4I5,1.04,2,2025-01-03,0,3.11,3.168,3.139
38,FY4I5,1.06,2,2025-01-03,0,3.097,3.155,3.126
39,FY4I5,1.07,2,2025-01-03,0,3.17,3.23,3.199
40,FY4I5,1.08,2,2025-01-03,0,3.202,3.263,3.232
41,FY4I5,1.06,2,2025-01-03,0,3.077,3.135,3.106
42,FY4I5,1.03,2,2025-01-03,0,3.11,3.169,3.14
43,FY4I5,1.05,2,2025-01-03,0,3.156,3.215,3.185
44,FY4I5,0.99,2,2025-01-03,0,3.13,3.189,3.159
