num,id,length,brood,date,code,perim,perim2,perim3
1,XCLRC,1.35,1,2024-11-19,0,3.818,3.89,3.853
2,XCLRC,1.35,1,2024-11-19,0,3.931,4.006,3.968
3,XCLRC,1.27,1,2024-11-19,0,3.899,3.973,3.936
4,XCLRC,1.31,1,2024-11-19,0,3.978,4.053,4.015
5,XCLRC,1.34,1,2024-11-19,0,3.576,3.644,3.61
6,XCLRC,1.29,1,2024-11-19,0,3.813,3.885,3.849
7,XCLRC,1.27,1,2024-11-19,0,3.807,3.879,3.843
8,XCLRC,1.3,1,2024-11-19,0,3.922,3.997,3.959
9,XCLRC,1.27,1,2024-11-19,0,4.085,4.163,4.124
10,XCLRC,1.29,1,2024-11-19,0,3.883,3.957,3.92
11,XCLRC,1.28,1,2024-11-19,0,3.964,4.039,4.001
12,XCLRC,1.37,1,2024-11-19,0,3.914,3.988,3.951
13,XCLRC,1.29,1,2024-11-19,0,3.95,4.025,3.987
14,XCLRC,1.3,1,2024-11-19,0,4.028,4.105,4.066
15,XCLRC,1.33,1,2024-11-19,0,3.888,3.962,3.925
16,XCLRC,1.35,1,2024-11-19,0,3.972,4.047,4.009
17,XCLRC,1.17,1,2024-11-19,0,3.89,3.964,3.927
18,XCLRC,1.33,1,2024-11-19,0,3.743,3.814,3.778
19,XCLRC,1.31,1,2024-11-19,0,3.668,3.737,3.702
20,XCLRC,1.29,1,2024-11-19,0,4.038,4.114,4.076
21,XCLRC,1.35,1,2024-11-19,0,3.932,4.007,3.969
22,XCLRC,1.34,1,2024-11-19,0,3.951,4.026,3.988
23,XCLRC,1.31,1,2024-11-19,0,3.731,3.801,3.766
24,XCLRC,1.37,1,2024-11-19,0,3.974,4.049,4.011
25,XCLRC,1.36,1,2024-11-19,0,3.906,3.98,3.942
26,XCLRC,1.24,1,2024-11-19,0,3.838,3.91,3.874
27,XCLRC,1.33,1,2024-11-19,0,3.965,4.04,4.002
28,XCLRC,1.27,1,2024-11-19,0,3.826,3.899,3.862
29,XCLRC,1.33,1,2024-11-19,0,3.908,3.982,3.945
30,XCLRC,1.32,1,2024-11-19,0,3.878,3.951,3.914
31,XCLRC,1.37,1,2024-11-19,0,3.87,3.944,3.907
32,XCLRC,1.32,1,2024-11-19,0,3.847,3.92,3.884
33,XCLRC,1.35,1,2024-11-19,0,3.888,3.962,3.925
34,XCLRC,1.38,1,2024-11-19,0,3.992,4.068,4.03
35,XCLRC,1.34,1,2024-11-19,0,3.783,3.854,3.818
36,XCLRC,1.29,1,2024-11-19,0,4.119,4.197,4.158
37,XCLRC,1.33,1,2024-11-19,0,3.948,4.022,3.985
38,XCLRC,1.39,1,2024-11-19,0,3.798,3.87,3.834
