num,id,length,brood,date,code,perim,perim2,perim3
1,1CHC9,1.22,1,2024-12-10,0,3.494,3.56,3.527
2,1CHC9,1.23,1,2024-12-10,0,3.586,3.654,3.62
3,1CHC9,1.23,1,2024-12-10,0,3.614,3.682,3.648
4,1CHC9,1.26,1,2024-12-10,0,3.537,3.604,3.57
5,1CHC9,1.24,1,2024-12-10,0,3.632,3.701,3.667
6,1CHC9,1.23,1,2024-12-10,0,3.502,3.568,3.534
7,1CHC9,1.22,1,2024-12-10,0,3.504,3.57,3.537
8,1CHC9,1.22,1,2024-12-10,0,3.649,3.718,3.683
9,1CHC9,1.23,1,2024-12-10,0,3.599,3.667,3.632
10,1CHC9,1.23,1,2024-12-10,0,3.65,3.719,3.684
11,1CHC9,1.14,1,2024-12-10,0,3.689,3.759,3.724
12,1CHC9,1.23,1,2024-12-10,0,3.47,3.535,3.502
13,1CHC9,1.23,1,2024-12-10,0,3.499,3.565,3.532
14,1CHC9,1.24,1,2024-12-10,0,3.636,3.704,3.67
15,1CHC9,1.24,1,2024-12-10,0,3.044,3.102,3.073
16,1CHC9,1.18,1,2024-12-10,0,3.479,3.545,3.512
17,1CHC9,1.26,1,2024-12-10,0,3.588,3.656,3.622
18,1CHC9,1.26,1,2024-12-10,0,3.589,3.656,3.622
19,1CHC9,1.22,1,2024-12-10,0,3.664,3.733,3.698
20,1CHC9,1.2,1,2024-12-10,0,3.727,3.797,3.762
21,1CHC9,1.2,1,2024-12-10,0,3.646,3.715,3.68
22,1CHC9,1.24,1,2024-12-10,0,3.66,3.729,3.694
23,1CHC9,1.28,1,2024-12-10,0,3.631,3.699,3.665
24,1CHC9,0.96,1,2024-12-10,0,3.624,3.692,3.658
25,1CHC9,1.21,1,2024-12-10,0,3.654,3.723,3.688
26,1CHC9,1.24,1,2024-12-10,0,3.651,3.72,3.685
27,1CHC9,1.19,1,2024-12-10,0,3.585,3.652,3.618
28,1CHC9,1.25,1,2024-12-10,0,3.506,3.572,3.539
29,1CHC9,1.19,1,2024-12-10,0,3.655,3.724,3.689
30,1CHC9,1.27,1,2024-12-10,0,3.651,3.72,3.685
31,1CHC9,1.22,1,2024-12-10,0,3.653,3.722,3.688
32,1CHC9,1.23,1,2024-12-10,0,3.543,3.61,3.576
33,1CHC9,1.23,1,2024-12-10,0,3.528,3.595,3.561
34,1CHC9,1.25,1,2024-12-10,0,3.532,3.599,3.565
35,1CHC9,1.23,1,2024-12-10,0,3.692,3.762,3.727
36,1CHC9,1.24,1,2024-12-10,0,3.571,3.639,3.605
37,1CHC9,1.21,1,2024-12-10,0,3.577,3.645,3.611
