num,id,length,brood,date,code,perim,perim2,perim3
1,Q1F6B,1.1,2,2025-02-24,0,3.181,3.242,3.145
2,Q1F6B,1.12,2,2025-02-24,0,3.172,3.232,3.07
3,Q1F6B,0.97,2,2025-02-24,0,3.186,3.246,3.211
4,Q1F6B,1.1,2,2025-02-24,0,3.144,3.204,3.202
5,Q1F6B,1.13,2,2025-02-24,0,3.158,3.218,3.215
6,Q1F6B,1.08,2,2025-02-24,0,3.139,3.198,3.174
7,Q1F6B,1.13,2,2025-02-24,0,3.105,3.164,3.187
8,Q1F6B,1.09,2,2025-02-24,0,3.369,3.433,3.168
9,Q1F6B,1.05,2,2025-02-24,0,3.51,3.576,3.135
10,Q1F6B,1.05,2,2025-02-24,0,3.247,3.309,3.401
11,Q1F6B,1.11,2,2025-02-24,0,3.161,3.221,3.543
12,Q1F6B,1.09,2,2025-02-24,0,3.097,3.155,3.278
13,Q1F6B,1.09,2,2025-02-24,0,3.169,3.229,3.191
14,Q1F6B,1.08,2,2025-02-24,0,3.053,3.11,3.126
15,Q1F6B,1.09,2,2025-02-24,0,3.249,3.31,3.199
16,Q1F6B,1.08,2,2025-02-24,0,3.446,3.511,3.081
17,Q1F6B,1.11,2,2025-02-24,0,3.256,3.318,3.279
18,Q1F6B,1.03,2,2025-02-24,0,3.428,3.493,3.478
19,Q1F6B,1.01,2,2025-02-24,0,3.333,3.396,3.287
20,Q1F6B,1.12,2,2025-02-24,0,3.323,3.386,3.46
21,Q1F6B,1.06,2,2025-02-24,0,3.155,3.215,3.364
22,Q1F6B,1.13,2,2025-02-24,0,3.306,3.368,3.354
23,Q1F6B,1.16,2,2025-02-24,0,3.106,3.165,3.185
24,Q1F6B,1.06,2,2025-02-24,0,3.203,3.264,3.337
25,Q1F6B,1.1,2,2025-02-24,0,3.165,3.225,3.136
26,Q1F6B,1.09,2,2025-02-24,0,3.32,3.383,3.234
27,Q1F6B,1.1,2,2025-02-24,0,3.322,3.385,3.195
28,Q1F6B,1.13,2,2025-02-24,0,3.302,3.364,3.351
29,Q1F6B,1.03,2,2025-02-24,0,3.322,3.385,3.353
30,Q1F6B,1.03,2,2025-02-24,0,3.321,3.384,3.333
31,Q1F6B,1.1,2,2025-02-24,0,3.053,3.111,3.353
32,Q1F6B,1.05,2,2025-02-24,0,3.092,3.151,3.352
33,Q1F6B,1.07,2,2025-02-24,0,3.271,3.333,3.082
34,Q1F6B,1.09,2,2025-02-24,0,3.216,3.277,3.121
35,Q1F6B,1.16,2,2025-02-24,0,3.132,3.191,3.302
36,Q1F6B,1.12,2,2025-02-24,0,3.316,3.379,3.246
37,Q1F6B,1.12,2,2025-02-24,0,3.227,3.288,3.161
38,Q1F6B,1.07,2,2025-02-24,0,3.186,3.247,3.348
39,Q1F6B,1.08,2,2025-02-24,0,3.115,3.018,3.258
40,Q1F6B,1.09,2,2025-02-24,0,3.042,3.011,3.216
41,Q1F6B,1.04,2,2025-02-24,1,2.962,3.174,2.99
42,Q1F6B,0.97,2,2025-02-24,1,2.955,3.099,2.982
