num,id,length,brood,date,code,perim,perim2,perim3
1,CAJR1,1.14,1,2024-11-26,0,3.818,3.748,3.783
2,CAJR1,1.19,1,2024-11-26,0,4.018,3.944,3.981
3,CAJR1,1.15,1,2024-11-26,0,3.936,3.863,3.899
4,CAJR1,1.17,1,2024-11-26,0,3.585,3.518,3.551
5,CAJR1,1.15,1,2024-11-26,0,3.904,3.832,3.868
6,CAJR1,1.18,1,2024-11-26,0,3.757,3.687,3.722
7,CAJR1,1.16,1,2024-11-26,0,3.687,3.6,3.643
8,CAJR1,1.15,1,2024-11-26,0,3.666,3.598,3.632
9,CAJR1,1.14,1,2024-11-26,0,3.514,3.449,3.481
10,CAJR1,1.13,1,2024-11-26,0,3.702,3.633,3.667
11,CAJR1,1.15,1,2024-11-26,0,3.879,3.807,3.842
12,CAJR1,1.17,1,2024-11-26,0,3.575,3.509,3.542
13,CAJR1,1.18,1,2024-11-26,0,3.588,3.522,3.555
14,CAJR1,1.2,1,2024-11-26,0,3.871,3.799,3.834
15,CAJR1,1.19,1,2024-11-26,0,3.644,3.576,3.61
16,CAJR1,1.21,1,2024-11-26,0,3.529,3.464,3.496
17,CAJR1,1.14,1,2024-11-26,0,3.697,3.628,3.662
18,CAJR1,1.16,1,2024-11-26,0,3.873,3.801,3.837
19,CAJR1,1.1,1,2024-11-26,0,3.535,3.47,3.502
20,CAJR1,1.13,1,2024-11-26,0,3.632,3.565,3.598
21,CAJR1,1.14,1,2024-11-26,0,3.618,3.551,3.585
22,CAJR1,1.1,1,2024-11-26,0,3.458,3.394,3.426
23,CAJR1,1.11,1,2024-11-26,0,3.711,3.642,3.677
24,CAJR1,1.17,1,2024-11-26,0,3.707,3.638,3.672
25,CAJR1,1.16,1,2024-11-26,0,3.587,3.521,3.554
26,CAJR1,1.15,1,2024-11-26,0,4.059,3.984,4.021
27,CAJR1,1.16,1,2024-11-26,0,3.53,3.465,3.498
28,CAJR1,1.14,1,2024-11-26,0,3.755,3.685,3.72
29,CAJR1,1.14,1,2024-11-26,0,3.68,3.611,3.645
30,CAJR1,1.16,1,2024-11-26,0,3.712,3.643,3.677
31,CAJR1,1.15,1,2024-11-26,0,3.533,3.467,3.5
32,CAJR1,1.12,1,2024-11-26,0,3.542,3.476,3.509
33,CAJR1,1.14,1,2024-11-26,0,3.491,3.427,3.459
34,CAJR1,1.14,1,2024-11-26,0,3.763,3.693,3.728
35,CAJR1,1.12,1,2024-11-26,0,3.731,3.661,3.696
36,CAJR1,1.13,1,2024-11-26,0,3.527,3.462,3.494
37,CAJR1,1.14,1,2024-11-26,0,3.498,3.433,3.465
38,CAJR1,1.13,1,2024-11-26,0,3.508,3.443,3.475
39,CAJR1,1.14,1,2024-11-26,0,3.633,3.565,3.599
40,CAJR1,1.15,1,2024-11-26,0,3.556,3.49,3.523
41,CAJR1,1.15,1,2024-11-26,0,3.612,3.545,3.579
42,CAJR1,1.18,1,2024-11-26,0,3.724,3.655,3.689
43,CAJR1,1.14,1,2024-11-26,0,3.7,3.631,3.665
44,CAJR1,1.19,1,2024-11-26,0,3.803,3.732,3.767
45,CAJR1,1.16,1,2024-11-26,0,3.508,3.443,3.475
46,CAJR1,1.17,1,2024-11-26,0,3.685,3.617,3.651
47,CAJR1,1.15,1,2024-11-26,0,3.635,3.568,3.601
48,CAJR1,1.18,1,2024-11-26,0,3.555,3.489,3.522
49,CAJR1,1.12,1,2024-11-26,0,3.665,3.597,3.631
50,CAJR1,1.12,1,2024-11-26,0,3.982,3.908,3.945
51,CAJR1,1.14,1,2024-11-26,0,3.72,3.651,3.685
52,CAJR1,1.18,1,2024-11-26,0,3.631,3.564,3.597
53,CAJR1,1.14,1,2024-11-26,0,3.656,3.588,3.622
54,CAJR1,1.17,1,2024-11-26,0,3.637,3.569,3.603
55,CAJR1,1.16,1,2024-11-26,0,3.822,3.751,3.786
56,CAJR1,1.15,1,2024-11-26,0,3.664,3.596,3.63
57,CAJR1,1.16,1,2024-11-26,0,3.702,3.633,3.667
58,CAJR1,1.16,1,2024-11-26,0,3.674,3.606,3.64
59,CAJR1,1.15,1,2024-11-26,0,3.854,3.783,3.818
60,CAJR1,1.19,1,2024-11-26,0,3.713,3.644,3.678
61,CAJR1,1.18,1,2024-11-26,0,3.924,3.851,3.888
62,CAJR1,,1,2024-11-26,0,3.678,3.609,3.643
