num,id,length,brood,date,code,perim,perim2,perim3
1,LE9Q9,1.25,2,2025-02-05,0,3.502,3.589,3.556
2,LE9Q9,1.16,2,2025-02-05,1,3.311,3.374,3.342
3,LE9Q9,1.18,2,2025-02-05,1,3.418,3.483,3.45
4,LE9Q9,1.19,2,2025-02-05,1,3.54,3.607,3.574
5,LE9Q9,1.18,2,2025-02-05,1,3.811,3.883,3.847
6,LE9Q9,1.16,2,2025-02-05,1,3.373,3.437,3.405
7,LE9Q9,1.22,2,2025-02-05,1,3.467,3.533,3.5
8,LE9Q9,1.19,2,2025-02-05,1,3.562,3.629,3.595
9,LE9Q9,1.22,2,2025-02-05,1,3.599,3.667,3.633
10,LE9Q9,1.18,2,2025-02-05,1,3.018,3.075,3.046
11,LE9Q9,1.14,2,2025-02-05,1,3.517,3.584,3.55
12,LE9Q9,1.14,2,2025-02-05,1,3.492,3.558,3.525
13,LE9Q9,1.12,2,2025-02-05,1,3.426,3.491,3.458
14,LE9Q9,1.22,2,2025-02-05,1,3.505,3.571,3.538
15,LE9Q9,1.21,2,2025-02-05,1,3.726,3.796,3.761
16,LE9Q9,1.2,2,2025-02-05,1,3.434,3.499,3.466
17,LE9Q9,1.17,2,2025-02-05,1,3.496,3.562,3.529
18,LE9Q9,1.2,2,2025-02-05,1,3.479,3.545,3.512
19,LE9Q9,1.26,2,2025-02-05,1,3.442,3.507,3.475
20,LE9Q9,1.02,2,2025-02-05,1,3.275,3.337,3.306
21,LE9Q9,1.24,2,2025-02-05,1,3.722,3.792,3.757
22,LE9Q9,1.2,2,2025-02-05,1,3.564,3.632,3.598
23,LE9Q9,1.15,2,2025-02-05,1,3.343,3.407,3.375
24,LE9Q9,1.21,2,2025-02-05,1,3.713,3.784,3.748
25,LE9Q9,1.24,2,2025-02-05,1,3.562,3.629,3.595
26,LE9Q9,1.25,2,2025-02-05,1,3.651,3.721,3.686
27,LE9Q9,1.17,2,2025-02-05,1,3.696,3.766,3.73
28,LE9Q9,1.09,2,2025-02-05,1,3.578,3.646,3.612
29,LE9Q9,1.22,2,2025-02-05,1,3.596,3.664,3.63
30,LE9Q9,1.14,2,2025-02-05,1,3.611,3.68,3.645
31,LE9Q9,1.18,2,2025-02-05,1,3.014,3.071,3.042
32,LE9Q9,1,2,2025-02-05,1,3.45,3.515,3.482
