num,id,length,brood,date,code,perim,perim2,perim3
1,NZAI8,1.17,1,2024-11-26,0,3.563,3.631,3.597
2,NZAI8,1.18,1,2024-11-26,0,3.38,3.444,3.412
3,NZAI8,1.09,1,2024-11-26,0,3.459,3.524,3.491
4,NZAI8,1.19,1,2024-11-26,0,3.404,3.468,3.436
5,NZAI8,1.17,1,2024-11-26,0,3.48,3.546,3.513
6,NZAI8,1.19,1,2024-11-26,0,3.244,3.306,3.275
7,NZAI8,1.16,1,2024-11-26,0,3.463,3.528,3.495
8,NZAI8,1.19,1,2024-11-26,0,3.295,3.357,3.326
9,NZAI8,1.18,1,2024-11-26,0,3.38,3.444,3.412
10,NZAI8,1.16,1,2024-11-26,0,3.333,3.397,3.365
11,NZAI8,1.17,1,2024-11-26,0,3.359,3.422,3.39
12,NZAI8,1.18,1,2024-11-26,0,3.538,3.605,3.572
13,NZAI8,1.15,1,2024-11-26,0,3.399,3.463,3.431
14,NZAI8,1.17,1,2024-11-26,0,3.336,3.399,3.367
15,NZAI8,1.13,1,2024-11-26,0,3.478,3.543,3.51
16,NZAI8,1.16,1,2024-11-26,0,3.676,3.746,3.711
17,NZAI8,1.18,1,2024-11-26,0,3.429,3.494,3.461
18,NZAI8,1.09,1,2024-11-26,0,3.416,3.48,3.448
19,NZAI8,1.13,1,2024-11-26,0,3.232,3.294,3.263
20,NZAI8,1.19,1,2024-11-26,0,3.417,3.482,3.449
21,NZAI8,1.16,1,2024-11-26,0,3.34,3.404,3.372
22,NZAI8,1.17,1,2024-11-26,0,3.469,3.534,3.501
23,NZAI8,1.16,1,2024-11-26,0,3.408,3.473,3.44
24,NZAI8,1.15,1,2024-11-26,0,3.32,3.383,3.352
25,NZAI8,1.11,1,2024-11-26,0,3.374,3.437,3.405
26,NZAI8,1.18,1,2024-11-26,0,3.343,3.406,3.374
27,NZAI8,1.17,1,2024-11-26,0,3.359,3.423,3.391
28,NZAI8,1.22,1,2024-11-26,0,3.398,3.462,3.43
29,NZAI8,1.13,1,2024-11-26,0,3.316,3.378,3.347
