num,id,length,brood,date,code,perim,perim2,perim3
1,9B714,1.06,2,2025-02-22,0,3.713,3.713,3.678
2,9B714,1.02,2,2025-02-22,0,3.41,3.41,3.378
3,9B714,1.07,2,2025-02-22,0,3.466,3.466,3.434
4,9B714,1.07,2,2025-02-22,0,3.535,3.535,3.502
5,9B714,0.98,2,2025-02-22,0,3.537,3.537,3.504
6,9B714,1.07,2,2025-02-22,0,3.6,3.6,3.566
7,9B714,1.02,2,2025-02-22,0,3.298,3.298,3.267
8,9B714,1.06,2,2025-02-22,0,3.144,3.144,3.115
9,9B714,1.08,2,2025-02-22,0,3.412,3.412,3.38
10,9B714,1.17,2,2025-02-22,0,3.509,3.509,3.477
11,9B714,1.05,2,2025-02-22,0,3.222,3.222,3.192
12,9B714,1.04,2,2025-02-22,0,4.102,4.102,4.064
13,9B714,1.15,2,2025-02-22,0,3.521,3.521,3.488
14,9B714,0.93,2,2025-02-22,0,3.09,3.09,3.061
15,9B714,1.18,2,2025-02-22,0,3.661,3.661,3.627
16,9B714,1.07,2,2025-02-22,0,3.36,3.36,3.328
17,9B714,1.08,2,2025-02-22,0,3.754,3.754,3.719
18,9B714,1.11,2,2025-02-22,0,3.219,3.219,3.189
19,9B714,1.13,2,2025-02-22,0,3.054,3.054,3.026
20,9B714,1.1,2,2025-02-22,0,4.01,4.01,3.972
21,9B714,0.97,2,2025-02-22,0,3.28,3.28,3.249
22,9B714,1.15,2,2025-02-22,0,3.444,3.444,3.412
23,9B714,1.07,2,2025-02-22,0,3.303,3.303,3.272
24,9B714,1.09,2,2025-02-22,0,3.418,3.418,3.386
25,9B714,1.12,2,2025-02-22,0,3.438,3.438,3.406
26,9B714,1.09,2,2025-02-22,0,3.552,3.552,3.519
27,9B714,1.08,2,2025-02-22,0,2.884,2.884,2.857
28,9B714,1.11,2,2025-02-22,0,3.494,3.494,3.461
29,9B714,1.11,2,2025-02-22,0,3.192,3.192,3.162
30,9B714,1.12,2,2025-02-22,0,3.637,3.637,3.603
31,9B714,0.92,2,2025-02-22,0,3.182,3.182,3.152
32,9B714,1.11,2,2025-02-22,0,3.548,3.548,3.515
33,9B714,1.1,2,2025-02-22,0,3.671,3.671,3.636
34,9B714,1.1,2,2025-02-22,0,3.823,3.823,3.787
35,9B714,1.1,2,2025-02-22,0,3.358,3.358,3.327
36,9B714,1.02,2,2025-02-22,0,4.014,4.014,3.977
37,9B714,1.13,2,2025-02-22,0,3.266,3.266,3.236
38,9B714,1.07,2,2025-02-22,0,3.647,3.647,3.613
39,9B714,1.13,2,2025-02-22,0,3.582,3.582,3.548
40,9B714,1.14,2,2025-02-22,0,3.736,3.736,3.701
41,9B714,1.13,2,2025-02-22,0,3.529,3.529,3.496
42,9B714,1.1,2,2025-02-22,0,3.677,3.677,3.642
43,9B714,1.08,2,2025-02-22,0,3.456,3.456,3.424
44,9B714,1.2,2,2025-02-22,0,3.306,3.306,3.275
45,9B714,1.18,2,2025-02-22,0,3.219,3.219,3.189
