num,id,length,brood,date,code,perim,perim2,perim3
1,F5871,1.18,2,2025-03-05,0,3.25,3.312,3.281
2,F5871,1.09,2,2025-03-05,0,3.246,3.307,3.276
3,F5871,1.03,2,2025-03-05,0,3.197,3.258,3.227
4,F5871,1.1,2,2025-03-05,0,3.71,3.78,3.744
5,F5871,1.12,2,2025-03-05,0,3.37,3.434,3.402
6,F5871,1.13,2,2025-03-05,0,3.326,3.389,3.357
7,F5871,1.11,2,2025-03-05,0,3.485,3.551,3.518
8,F5871,1.09,2,2025-03-05,0,3.432,3.497,3.464
9,F5871,1.13,2,2025-03-05,0,3.425,3.49,3.457
10,F5871,1.09,2,2025-03-05,0,3.423,3.488,3.455
11,F5871,1.12,2,2025-03-05,0,3.591,3.659,3.625
12,F5871,1.11,2,2025-03-05,0,4.065,4.142,4.103
13,F5871,1.11,2,2025-03-05,0,3.346,3.409,3.378
14,F5871,1.08,2,2025-03-05,0,3.365,3.428,3.396
15,F5871,1.09,2,2025-03-05,0,3.438,3.503,3.471
16,F5871,1.12,2,2025-03-05,1,3.326,3.389,3.357
17,F5871,1.08,2,2025-03-05,1,3.224,3.285,3.255
18,F5871,1.05,2,2025-03-05,1,3.404,3.468,3.436
