num,id,length,brood,date,code,perim,perim2,perim3
1,CPM1J,1.1,2,2025-01-24,0,3.354,3.418,3.386
2,CPM1J,1.12,2,2025-01-24,0,3.22,3.281,3.25
3,CPM1J,1.1,2,2025-01-24,0,3.129,3.188,3.158
4,CPM1J,1.14,2,2025-01-24,0,3.482,3.548,3.515
5,CPM1J,1.09,2,2025-01-24,0,3.294,3.356,3.325
6,CPM1J,1.07,2,2025-01-24,0,3.418,3.483,3.45
7,CPM1J,1.08,2,2025-01-24,0,3.356,3.42,3.388
8,CPM1J,1.09,2,2025-01-24,0,3.333,3.396,3.364
9,CPM1J,1.16,2,2025-01-24,0,3.54,3.607,3.573
10,CPM1J,1.03,2,2025-01-24,0,3.321,3.384,3.352
11,CPM1J,1.07,2,2025-01-24,0,3.414,3.478,3.446
12,CPM1J,1.11,2,2025-01-24,0,3.36,3.423,3.391
13,CPM1J,1.08,2,2025-01-24,0,3.352,3.416,3.384
14,CPM1J,1.08,2,2025-01-24,0,3.266,3.328,3.296
15,CPM1J,1.12,2,2025-01-24,0,3.405,3.469,3.437
16,CPM1J,1.07,2,2025-01-24,0,3.272,3.334,3.302
17,CPM1J,1.11,2,2025-01-24,0,3.29,3.352,3.321
18,CPM1J,1.07,2,2025-01-24,0,3.309,3.372,3.34
19,CPM1J,1.12,2,2025-01-24,0,3.455,3.52,3.487
20,CPM1J,1.01,2,2025-01-24,0,3.403,3.467,3.435
21,CPM1J,1.08,2,2025-01-24,0,3.101,3.16,3.13
22,CPM1J,1.11,2,2025-01-24,0,3.302,3.365,3.333
23,CPM1J,1.17,2,2025-01-24,0,3.399,3.464,3.431
24,CPM1J,1.09,2,2025-01-24,0,3.429,3.494,3.461
25,CPM1J,1.03,2,2025-01-24,0,3.316,3.379,3.347
26,CPM1J,1.09,2,2025-01-24,0,3.288,3.35,3.319
27,CPM1J,1.13,2,2025-01-24,0,3.27,3.332,3.301
28,CPM1J,1.12,2,2025-01-24,0,3.215,3.276,3.245
29,CPM1J,1.06,2,2025-01-24,0,3.474,3.539,3.506
30,CPM1J,1.18,2,2025-01-24,0,3.379,3.443,3.41
31,CPM1J,1.11,2,2025-01-24,0,3.316,3.379,3.348
32,CPM1J,1.12,2,2025-01-24,0,3.325,3.388,3.356
33,CPM1J,1.05,2,2025-01-24,0,3.364,3.428,3.396
34,CPM1J,1.03,2,2025-01-24,0,3.316,3.378,3.347
35,CPM1J,1.12,2,2025-01-24,0,3.29,3.352,3.321
36,CPM1J,1.13,2,2025-01-24,0,3.264,3.326,3.295
37,CPM1J,1.08,2,2025-01-24,0,3.628,3.697,3.662
38,CPM1J,1.08,2,2025-01-24,0,3.539,3.606,3.573
39,CPM1J,1.08,2,2025-01-24,0,3.217,3.277,3.247
40,CPM1J,1.12,2,2025-01-24,0,3.219,3.28,3.25
41,CPM1J,1.06,2,2025-01-24,0,3.4,3.464,3.432
42,CPM1J,1.05,2,2025-01-24,0,3.318,3.381,3.349
43,CPM1J,1.06,2,2025-01-24,0,3.291,3.353,3.322
44,CPM1J,1.12,2,2025-01-24,0,3.24,3.301,3.27
45,CPM1J,1.09,2,2025-01-24,0,3.263,3.324,3.293
46,CPM1J,1.05,2,2025-01-24,0,3.32,3.383,3.352
47,CPM1J,1.14,2,2025-01-24,0,3.263,3.325,3.294
48,CPM1J,1.1,2,2025-01-24,0,3.375,3.438,3.406
49,CPM1J,1.14,2,2025-01-24,0,3.274,3.336,3.305
