num,id,length,brood,date,code,perim,perim2,perim3
1,GU238,1.32,1,2024-11-22,0,4.004,4.079,4.041
2,GU238,1.31,1,2024-11-22,0,3.919,3.993,3.956
3,GU238,1.32,1,2024-11-22,0,3.956,4.031,3.993
4,GU238,1.35,1,2024-11-22,0,3.948,4.022,3.985
5,GU238,1.33,1,2024-11-22,0,3.915,3.989,3.952
6,GU238,1.31,1,2024-11-22,0,3.899,3.973,3.936
7,GU238,1.3,1,2024-11-22,0,4.018,4.094,4.056
8,GU238,1.27,1,2024-11-22,0,3.898,3.972,3.935
9,GU238,1.29,1,2024-11-22,0,3.809,3.881,3.845
10,GU238,1.28,1,2024-11-22,0,3.855,3.928,3.891
11,GU238,1.35,1,2024-11-22,0,4.079,4.156,4.117
12,GU238,1.34,1,2024-11-22,0,3.847,3.92,3.883
13,GU238,1.33,1,2024-11-22,0,3.948,4.022,3.985
14,GU238,1.33,1,2024-11-22,0,3.792,3.864,3.828
15,GU238,1.33,1,2024-11-22,0,3.928,4.002,3.965
16,GU238,1.31,1,2024-11-22,0,3.866,3.939,3.902
17,GU238,1.32,1,2024-11-22,0,3.814,3.886,3.849
18,GU238,1.33,1,2024-11-22,0,3.869,3.942,3.905
19,GU238,1.35,1,2024-11-22,0,3.817,3.889,3.853
20,GU238,1.35,1,2024-11-22,0,3.841,3.913,3.877
21,GU238,1.32,1,2024-11-22,0,3.873,3.946,3.909
22,GU238,1.33,1,2024-11-22,0,3.827,3.899,3.863
23,GU238,1.32,1,2024-11-22,0,3.802,3.874,3.838
24,GU238,1.31,1,2024-11-22,0,3.898,3.972,3.935
25,GU238,1.31,1,2024-11-22,0,4.022,4.098,4.06
26,GU238,1.31,1,2024-11-22,0,3.931,4.006,3.968
27,GU238,1.36,1,2024-11-22,0,3.916,3.99,3.953
28,GU238,1.28,1,2024-11-22,0,3.776,3.847,3.811
29,GU238,1.31,1,2024-11-22,0,3.861,3.934,3.897
30,GU238,1.33,1,2024-11-22,0,3.822,3.895,3.858
31,GU238,1.32,1,2024-11-22,0,3.832,3.904,3.868
32,GU238,1.31,1,2024-11-22,0,3.869,3.942,3.906
33,GU238,1.31,1,2024-11-22,0,3.903,3.977,3.94
34,GU238,1.34,1,2024-11-22,0,3.833,3.905,3.869
35,GU238,1.32,1,2024-11-22,0,3.874,3.947,3.91
36,GU238,1.34,1,2024-11-22,0,3.895,3.968,3.931
