num,id,length,brood,date,code,perim,perim2,perim3
1,2KNJE,1.16,2,2025-02-04,0,3.474,3.54,3.507
2,2KNJE,1.14,2,2025-02-04,0,3.491,3.557,3.524
3,2KNJE,1.19,2,2025-02-04,0,3.633,3.702,3.667
4,2KNJE,1.2,2,2025-02-04,0,3.487,3.553,3.52
5,2KNJE,1.21,2,2025-02-04,0,3.666,3.736,3.701
6,2KNJE,1.14,2,2025-02-04,0,3.341,3.404,3.372
7,2KNJE,1.14,2,2025-02-04,0,3.357,3.42,3.388
8,2KNJE,1.14,2,2025-02-04,0,3.564,3.631,3.597
9,2KNJE,1.18,2,2025-02-04,0,3.278,3.34,3.309
10,2KNJE,1.19,2,2025-02-04,0,3.398,3.462,3.43
11,2KNJE,1.13,2,2025-02-04,0,3.567,3.634,3.6
12,2KNJE,1.2,2,2025-02-04,0,3.458,3.523,3.49
13,2KNJE,1.18,2,2025-02-04,0,3.598,3.666,3.632
14,2KNJE,1.13,2,2025-02-04,0,3.623,3.691,3.657
15,2KNJE,1.16,2,2025-02-04,0,3.591,3.659,3.625
16,2KNJE,1.21,2,2025-02-04,0,3.245,3.306,3.275
17,2KNJE,1.13,2,2025-02-04,0,3.629,3.697,3.663
18,2KNJE,1.16,2,2025-02-04,0,2.872,2.926,2.899
19,2KNJE,1.18,2,2025-02-04,0,3.2,3.261,3.23
20,2KNJE,1.21,2,2025-02-04,0,3.646,3.715,3.681
21,2KNJE,1.21,2,2025-02-04,0,3.683,3.752,3.717
22,2KNJE,1.19,2,2025-02-04,0,3.28,3.342,3.311
23,2KNJE,1.17,2,2025-02-04,0,3.473,3.539,3.506
24,2KNJE,1.15,2,2025-02-04,0,3.332,3.395,3.363
25,2KNJE,1.18,2,2025-02-04,0,3.405,3.47,3.437
26,2KNJE,1.2,2,2025-02-04,0,3.506,3.572,3.538
27,2KNJE,1.18,2,2025-02-04,0,3.605,3.674,3.639
28,2KNJE,1.17,2,2025-02-04,0,3.323,3.385,3.354
29,2KNJE,1.18,2,2025-02-04,0,3.493,3.559,3.526
30,2KNJE,1.14,2,2025-02-04,0,3.306,3.368,3.337
31,2KNJE,1.15,2,2025-02-04,0,3.478,3.544,3.511
32,2KNJE,1.09,2,2025-02-04,0,3.465,3.53,3.498
33,2KNJE,0.89,2,2025-02-04,0,3.333,3.396,3.364
34,2KNJE,1.14,2,2025-02-04,0,3.303,3.365,3.334
35,2KNJE,1.18,2,2025-02-04,0,3.371,3.434,3.402
