num,id,length,brood,date,code,perim,perim2,perim3
1,NUS9F,1.05,2,2025-02-19,0,3.15,3.209,3.179
2,NUS9F,1.02,2,2025-02-19,0,3.161,3.221,3.191
3,NUS9F,1.01,2,2025-02-19,0,3.091,3.149,3.12
4,NUS9F,1.06,2,2025-02-19,0,3.137,3.196,3.167
5,NUS9F,1.01,2,2025-02-19,0,3.139,3.199,3.169
6,NUS9F,1,2,2025-02-19,0,3.12,3.179,3.15
7,NUS9F,0.96,2,2025-02-19,0,3.3,3.363,3.331
8,NUS9F,1.01,2,2025-02-19,0,3.101,3.159,3.13
9,NUS9F,0.96,2,2025-02-19,0,3.193,3.254,3.223
10,NUS9F,1,2,2025-02-19,0,3.091,3.149,3.12
11,NUS9F,0.97,2,2025-02-19,0,3.104,3.162,3.133
12,NUS9F,0.98,2,2025-02-19,0,3.137,3.196,3.167
13,NUS9F,0.98,2,2025-02-19,0,2.963,3.019,2.991
14,NUS9F,0.98,2,2025-02-19,0,3.037,3.094,3.065
15,NUS9F,0.99,2,2025-02-19,0,3.16,3.22,3.19
16,NUS9F,1.01,2,2025-02-19,0,2.848,2.902,2.875
17,NUS9F,0.98,2,2025-02-19,0,3.224,3.285,3.255
18,NUS9F,1.04,2,2025-02-19,0,3.104,3.162,3.133
19,NUS9F,1.01,2,2025-02-19,0,3.212,3.273,3.242
20,NUS9F,0.99,2,2025-02-19,0,3.046,3.104,3.075
21,NUS9F,0.93,2,2025-02-19,0,3.244,3.305,3.275
22,NUS9F,1.05,2,2025-02-19,0,3.011,3.068,3.039
23,NUS9F,1.05,2,2025-02-19,0,3.055,3.113,3.084
24,NUS9F,1.05,2,2025-02-19,0,3.079,3.138,3.108
25,NUS9F,1,2,2025-02-19,0,3.054,3.111,3.082
26,NUS9F,1.06,2,2025-02-19,0,3.124,3.183,3.153
27,NUS9F,1.04,2,2025-02-19,0,3.168,3.228,3.198
28,NUS9F,1.02,2,2025-02-19,0,2.963,3.019,2.991
29,NUS9F,1.01,2,2025-02-19,0,3.041,3.098,3.069
30,NUS9F,1.04,2,2025-02-19,0,3.032,3.089,3.06
31,NUS9F,1.02,2,2025-02-19,0,3.092,3.151,3.121
32,NUS9F,0.99,2,2025-02-19,0,3.045,3.103,3.074
33,NUS9F,0.98,2,2025-02-19,0,2.946,3.001,2.973
34,NUS9F,1.02,2,2025-02-19,0,3.121,3.18,3.15
35,NUS9F,1.01,2,2025-02-19,0,3.061,3.119,3.09
36,NUS9F,0.98,2,2025-02-19,0,2.896,2.951,2.923
37,NUS9F,1.02,2,2025-02-19,0,3.05,3.108,3.079
38,NUS9F,1.05,2,2025-02-19,0,3.134,3.193,3.163
39,NUS9F,1.01,2,2025-02-19,0,2.974,3.03,3.002
40,NUS9F,0.97,2,2025-02-19,0,2.949,3.005,2.977
41,NUS9F,1.05,2,2025-02-19,0,3.179,3.239,3.209
42,NUS9F,1.04,2,2025-02-19,0,3.017,3.074,3.045
43,NUS9F,1,2,2025-02-19,0,3.169,3.229,3.199
44,NUS9F,1.04,2,2025-02-19,0,3.055,3.113,3.084
45,NUS9F,0.98,2,2025-02-19,0,2.992,3.048,3.02
46,NUS9F,0.96,2,2025-02-19,0,3.048,3.106,3.077
47,NUS9F,1.04,2,2025-02-19,0,3.094,3.153,3.123
48,NUS9F,0.99,2,2025-02-19,0,3.027,3.084,3.055
49,NUS9F,1,2,2025-02-19,0,2.975,3.031,3.002
50,NUS9F,1.04,2,2025-02-19,0,2.912,2.967,2.94
51,NUS9F,1.03,2,2025-02-19,0,3.249,3.311,3.28
52,NUS9F,1.03,2,2025-02-19,0,3.08,3.138,3.109
53,NUS9F,0.99,2,2025-02-19,0,3.07,3.128,3.099
54,NUS9F,1.04,2,2025-02-19,0,3.062,3.12,3.091
