num,id,length,brood,date,code,perim,perim2,perim3
1,8WOPO,1.31,1,2024-11-22,0,3.647,3.716,3.682
2,8WOPO,1.31,1,2024-11-22,0,3.881,3.955,3.918
3,8WOPO,1.28,1,2024-11-22,0,3.752,3.823,3.787
4,8WOPO,1.31,1,2024-11-22,0,3.931,4.005,3.968
5,8WOPO,1.31,1,2024-11-22,0,3.755,3.826,3.791
6,8WOPO,1.3,1,2024-11-22,0,4.029,4.105,4.066
7,8WOPO,1.33,1,2024-11-22,0,3.922,3.997,3.959
8,8WOPO,1.27,1,2024-11-22,0,3.815,3.887,3.851
9,8WOPO,1.33,1,2024-11-22,0,3.606,3.674,3.64
10,8WOPO,1.3,1,2024-11-22,0,3.87,3.944,3.907
11,8WOPO,1.31,1,2024-11-22,0,3.919,3.993,3.956
12,8WOPO,1.27,1,2024-11-22,0,3.869,3.942,3.905
13,8WOPO,1.28,1,2024-11-22,0,3.916,3.99,3.953
14,8WOPO,1.27,1,2024-11-22,0,3.771,3.842,3.806
15,8WOPO,1.31,1,2024-11-22,0,3.854,3.927,3.89
16,8WOPO,1.31,1,2024-11-22,0,3.821,3.893,3.857
17,8WOPO,1.31,1,2024-11-22,0,3.875,3.949,3.912
18,8WOPO,1.21,1,2024-11-22,0,3.463,3.529,3.496
19,8WOPO,1.31,1,2024-11-22,0,3.921,3.995,3.957
20,8WOPO,1.31,1,2024-11-22,0,3.963,4.037,4
21,8WOPO,1.28,1,2024-11-22,0,3.74,3.81,3.775
22,8WOPO,1.29,1,2024-11-22,0,3.702,3.772,3.736
23,8WOPO,1.29,1,2024-11-22,0,3.804,3.876,3.84
24,8WOPO,1.12,1,2024-11-22,0,3.87,3.943,3.906
25,8WOPO,1.13,1,2024-11-22,0,3.786,3.857,3.821
26,8WOPO,1.31,1,2024-11-22,0,3.906,3.98,3.942
27,8WOPO,1.32,1,2024-11-22,0,3.806,3.878,3.842
28,8WOPO,1.32,1,2024-11-22,0,4,4.076,4.038
29,8WOPO,1.24,1,2024-11-22,0,3.767,3.839,3.803
30,8WOPO,1.31,1,2024-11-22,0,3.78,3.851,3.815
31,8WOPO,1.27,1,2024-11-22,0,3.73,3.8,3.765
32,8WOPO,1.35,1,2024-11-22,0,3.742,3.813,3.777
33,8WOPO,1.28,1,2024-11-22,0,3.851,3.923,3.887
34,8WOPO,1.3,1,2024-11-22,0,3.971,4.046,4.008
35,8WOPO,1.26,1,2024-11-22,0,3.99,4.066,4.028
36,8WOPO,1.32,1,2024-11-22,0,4.038,4.115,4.076
37,8WOPO,1.19,1,2024-11-22,0,4.041,4.118,4.079
38,8WOPO,1.29,1,2024-11-22,0,3.787,3.859,3.822
39,8WOPO,1.31,1,2024-11-22,0,3.879,3.953,3.916
40,8WOPO,1.33,1,2024-11-22,0,3.906,3.98,3.943
41,8WOPO,1.3,1,2024-11-22,0,3.766,3.837,3.801
42,8WOPO,1.29,1,2024-11-22,0,3.825,3.898,3.861
43,8WOPO,1.32,1,2024-11-22,0,3.844,3.917,3.88
44,8WOPO,1.2,1,2024-11-22,0,3.846,3.919,3.882
